Spacecraft: FINCHSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
15 Aug 2020 16:58:35.919    15 Aug 2020 16:58:44.066      8.1471382175    Earth           Penumbra    1080          2152.6652682
15 Aug 2020 17:55:12.046    15 Aug 2020 17:55:20.212      8.1662071520    Earth           Penumbra    1081          2152.2827256
15 Aug 2020 17:55:20.212    15 Aug 2020 18:31:04.328      2144.1165185    Earth           Umbra       1081          2152.2827256
15 Aug 2020 19:27:40.748    15 Aug 2020 19:27:48.918      8.1708490499    Earth           Penumbra    1082          2160.0230386
15 Aug 2020 19:27:48.918    15 Aug 2020 20:03:32.613      2143.6945911    Earth           Umbra       1082          2160.0230386
15 Aug 2020 20:03:32.613    15 Aug 2020 20:03:40.771      8.1575985183    Earth           Penumbra    1082          2160.0230386
15 Aug 2020 21:00:09.360    15 Aug 2020 21:00:17.535      8.1755965599    Earth           Penumbra    1083          2159.5990417
15 Aug 2020 21:00:17.535    15 Aug 2020 21:36:00.796      2143.2601838    Earth           Umbra       1083          2159.5990417
15 Aug 2020 21:36:00.796    15 Aug 2020 21:36:08.959      8.1632613321    Earth           Penumbra    1083          2159.5990417
15 Aug 2020 22:32:37.850    15 Aug 2020 22:32:46.030      8.1806514761    Earth           Penumbra    1084          2159.1702169
15 Aug 2020 22:32:46.030    15 Aug 2020 23:08:28.851      2142.8202436    Earth           Umbra       1084          2159.1702169
15 Aug 2020 23:08:28.851    15 Aug 2020 23:08:37.020      8.1693217624    Earth           Penumbra    1084          2159.1702169
16 Aug 2020 00:05:06.160    16 Aug 2020 00:05:14.346      8.1861574436    Earth           Penumbra    1085          2158.7409736
16 Aug 2020 00:05:14.346    16 Aug 2020 00:40:56.725      2142.3790515    Earth           Umbra       1085          2158.7409736
16 Aug 2020 00:40:56.725    16 Aug 2020 00:41:04.901      8.1757647218    Earth           Penumbra    1085          2158.7409736
16 Aug 2020 01:37:42.469    16 Aug 2020 02:13:24.403      2141.9339127    Earth           Umbra       1086          2141.9339127
16 Aug 2020 03:10:02.271    16 Aug 2020 03:10:10.469      8.1984329503    Earth           Penumbra    1087          2157.8625542
16 Aug 2020 03:10:10.469    16 Aug 2020 03:45:51.944      2141.4744371    Earth           Umbra       1087          2157.8625542
16 Aug 2020 03:45:51.944    16 Aug 2020 03:46:00.133      8.1896841293    Earth           Penumbra    1087          2157.8625542
16 Aug 2020 04:42:30.237    16 Aug 2020 04:42:38.442      8.2052053185    Earth           Penumbra    1088          2157.3968918
16 Aug 2020 04:42:38.442    16 Aug 2020 05:18:19.437      2140.9945177    Earth           Umbra       1088          2157.3968918
16 Aug 2020 05:18:19.437    16 Aug 2020 05:18:27.634      8.1971687498    Earth           Penumbra    1088          2157.3968918
16 Aug 2020 06:14:58.184    16 Aug 2020 06:15:06.396      8.2123803324    Earth           Penumbra    1089          2156.9178443
16 Aug 2020 06:15:06.396    16 Aug 2020 06:50:46.896      2140.5004781    Earth           Umbra       1089          2156.9178443
16 Aug 2020 06:50:46.896    16 Aug 2020 06:50:55.101      8.2049859222    Earth           Penumbra    1089          2156.9178443
16 Aug 2020 07:47:26.011    16 Aug 2020 07:47:34.231      8.2197332522    Earth           Penumbra    1090          2148.2175781
16 Aug 2020 07:47:34.231    16 Aug 2020 08:23:14.229      2139.9978449    Earth           Umbra       1090          2148.2175781
16 Aug 2020 09:20:01.861    16 Aug 2020 09:55:41.338      2139.4771549    Earth           Umbra       1091          2147.6984025
16 Aug 2020 09:55:41.338    16 Aug 2020 09:55:49.559      8.2212476525    Earth           Penumbra    1091          2147.6984025
16 Aug 2020 10:52:21.080    16 Aug 2020 10:52:29.314      8.2342432695    Earth           Penumbra    1092          2155.3887016
16 Aug 2020 10:52:29.314    16 Aug 2020 11:28:08.239      2138.9250274    Earth           Umbra       1092          2155.3887016
16 Aug 2020 11:28:08.239    16 Aug 2020 11:28:16.468      8.2294310094    Earth           Penumbra    1092          2155.3887016
16 Aug 2020 12:24:48.437    16 Aug 2020 12:24:56.679      8.2415845594    Earth           Penumbra    1093          2154.8216216
16 Aug 2020 12:24:56.679    16 Aug 2020 13:00:35.021      2138.3424352    Earth           Umbra       1093          2154.8216216
16 Aug 2020 13:00:35.021    16 Aug 2020 13:00:43.259      8.2376017934    Earth           Penumbra    1093          2154.8216216
16 Aug 2020 13:57:15.736    16 Aug 2020 13:57:23.985      8.2492257119    Earth           Penumbra    1094          2154.2342615
16 Aug 2020 13:57:23.985    16 Aug 2020 14:33:01.724      2137.7391428    Earth           Umbra       1094          2154.2342615
16 Aug 2020 14:33:01.724    16 Aug 2020 14:33:09.970      8.2458929624    Earth           Penumbra    1094          2154.2342615
16 Aug 2020 15:29:42.935    16 Aug 2020 15:29:51.192      8.2571991021    Earth           Penumbra    1095          2153.6281075
16 Aug 2020 15:29:51.192    16 Aug 2020 16:05:28.308      2137.1164807    Earth           Umbra       1095          2153.6281075
16 Aug 2020 16:05:28.308    16 Aug 2020 16:05:36.563      8.2544277306    Earth           Penumbra    1095          2153.6281075
16 Aug 2020 17:02:10.002    16 Aug 2020 17:02:18.267      8.2654129481    Earth           Penumbra    1096          2144.7342005
16 Aug 2020 17:02:18.267    16 Aug 2020 17:37:54.736      2136.4687875    Earth           Umbra       1096          2144.7342005
16 Aug 2020 18:34:36.954    16 Aug 2020 18:34:45.227      8.2737440360    Earth           Penumbra    1097          2152.3431533
16 Aug 2020 18:34:45.227    16 Aug 2020 19:10:21.025      2135.7971661    Earth           Umbra       1097          2152.3431533
16 Aug 2020 19:10:21.025    16 Aug 2020 19:10:29.297      8.2722431514    Earth           Penumbra    1097          2152.3431533
16 Aug 2020 20:07:12.097    16 Aug 2020 20:42:47.207      2135.1105326    Earth           Umbra       1098          2143.3921077
16 Aug 2020 20:42:47.207    16 Aug 2020 20:42:55.489      8.2815750386    Earth           Penumbra    1098          2143.3921077
16 Aug 2020 21:39:30.567    16 Aug 2020 21:39:38.858      8.2908456330    Earth           Penumbra    1099          2142.7076377
16 Aug 2020 21:39:38.858    16 Aug 2020 22:15:13.275      2134.4167920    Earth           Umbra       1099          2142.7076377
16 Aug 2020 23:11:57.159    16 Aug 2020 23:12:05.459      8.2999631530    Earth           Penumbra    1100          2150.3212669
16 Aug 2020 23:12:05.459    16 Aug 2020 23:47:39.179      2133.7198061    Earth           Umbra       1100          2150.3212669
16 Aug 2020 23:47:39.179    16 Aug 2020 23:47:47.480      8.3014976699    Earth           Penumbra    1100          2150.3212669
17 Aug 2020 00:44:31.865    17 Aug 2020 01:20:04.884      2133.0185246    Earth           Umbra       1101          2141.3305939
17 Aug 2020 01:20:04.884    17 Aug 2020 01:20:13.196      8.3120692405    Earth           Penumbra    1101          2141.3305939
17 Aug 2020 02:16:49.802    17 Aug 2020 02:16:58.121      8.3196362131    Earth           Penumbra    1102          2148.9467377
17 Aug 2020 02:16:58.121    17 Aug 2020 02:52:30.425      2132.3041052    Earth           Umbra       1102          2148.9467377
17 Aug 2020 02:52:30.425    17 Aug 2020 02:52:38.748      8.3229963086    Earth           Penumbra    1102          2148.9467377
17 Aug 2020 03:49:15.997    17 Aug 2020 03:49:24.327      8.3301358041    Earth           Penumbra    1103          2148.2310638
17 Aug 2020 03:49:24.327    17 Aug 2020 04:24:55.894      2131.5666400    Earth           Umbra       1103          2148.2310638
17 Aug 2020 04:24:55.894    17 Aug 2020 04:25:04.228      8.3342879894    Earth           Penumbra    1103          2148.2310638
17 Aug 2020 05:21:42.188    17 Aug 2020 05:21:50.529      8.3410877036    Earth           Penumbra    1104          2147.4953616
17 Aug 2020 05:21:50.529    17 Aug 2020 05:57:21.337      2130.8083290    Earth           Umbra       1104          2147.4953616
17 Aug 2020 05:57:21.337    17 Aug 2020 05:57:29.683      8.3459449117    Earth           Penumbra    1104          2147.4953616
17 Aug 2020 06:54:08.298    17 Aug 2020 06:54:16.650      8.3523353795    Earth           Penumbra    1105          2146.7494603
17 Aug 2020 06:54:16.650    17 Aug 2020 07:29:46.689      2130.0391990    Earth           Umbra       1105          2146.7494603
17 Aug 2020 07:29:46.689    17 Aug 2020 07:29:55.047      8.3579258993    Earth           Penumbra    1105          2146.7494603
17 Aug 2020 08:26:42.580    17 Aug 2020 09:02:11.838      2129.2577106    Earth           Umbra       1106          2137.6278284
17 Aug 2020 09:02:11.838    17 Aug 2020 09:02:20.208      8.3701177966    Earth           Penumbra    1106          2137.6278284
17 Aug 2020 09:58:59.934    17 Aug 2020 09:59:08.309      8.3748128149    Earth           Penumbra    1107          2145.2066485
17 Aug 2020 09:59:08.309    17 Aug 2020 10:34:36.758      2128.4494738    Earth           Umbra       1107          2145.2066485
17 Aug 2020 10:34:36.758    17 Aug 2020 10:34:45.140      8.3823618712    Earth           Penumbra    1107          2145.2066485
17 Aug 2020 11:31:25.536    17 Aug 2020 11:31:33.922      8.3860557759    Earth           Penumbra    1108          2144.3883747
17 Aug 2020 11:31:33.922    17 Aug 2020 12:07:01.529      2127.6077406    Earth           Umbra       1108          2144.3883747
17 Aug 2020 12:07:01.529    17 Aug 2020 12:07:09.924      8.3945782855    Earth           Penumbra    1108          2144.3883747
17 Aug 2020 13:03:51.081    17 Aug 2020 13:03:59.478      8.3975445363    Earth           Penumbra    1109          2143.5444815
17 Aug 2020 13:03:59.478    17 Aug 2020 13:39:26.218      2126.7400766    Earth           Umbra       1109          2143.5444815
17 Aug 2020 13:39:26.218    17 Aug 2020 13:39:34.625      8.4068603930    Earth           Penumbra    1109          2143.5444815
17 Aug 2020 14:36:16.545    17 Aug 2020 14:36:24.954      8.4093799931    Earth           Penumbra    1110          2142.6803030
17 Aug 2020 14:36:24.954    17 Aug 2020 15:11:50.805      2125.8515423    Earth           Umbra       1110          2142.6803030
17 Aug 2020 15:11:50.805    17 Aug 2020 15:11:59.225      8.4193807561    Earth           Penumbra    1110          2142.6803030
17 Aug 2020 16:08:41.883    17 Aug 2020 16:08:50.305      8.4215354291    Earth           Penumbra    1111          2141.7906145
17 Aug 2020 16:08:50.305    17 Aug 2020 16:44:15.242      2124.9368602    Earth           Umbra       1111          2141.7906145
17 Aug 2020 16:44:15.242    17 Aug 2020 16:44:23.674      8.4322188981    Earth           Penumbra    1111          2141.7906145
17 Aug 2020 17:41:07.098    17 Aug 2020 17:41:15.532      8.4339071182    Earth           Penumbra    1112          2140.8731896
17 Aug 2020 17:41:15.532    17 Aug 2020 18:16:39.526      2123.9939379    Earth           Umbra       1112          2140.8731896
17 Aug 2020 18:16:39.526    17 Aug 2020 18:16:47.971      8.4453446441    Earth           Penumbra    1112          2140.8731896
17 Aug 2020 19:13:32.215    17 Aug 2020 19:13:40.662      8.4464127081    Earth           Penumbra    1113          2131.4781494
17 Aug 2020 19:13:40.662    17 Aug 2020 19:49:03.693      2123.0317367    Earth           Umbra       1113          2131.4781494
17 Aug 2020 20:45:57.235    17 Aug 2020 20:46:05.694      8.4591279505    Earth           Penumbra    1114          2138.9923434
17 Aug 2020 20:46:05.694    17 Aug 2020 21:21:27.755      2122.0606084    Earth           Umbra       1114          2138.9923434
17 Aug 2020 21:21:27.755    17 Aug 2020 21:21:36.227      8.4726069937    Earth           Penumbra    1114          2138.9923434
