Target: FINCH

Observer: NapaneeImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
10 Aug 2024 15:07:13.166    10 Aug 2024 15:11:03.654      230.48818794    
10 Aug 2024 16:40:23.367    10 Aug 2024 16:47:02.074      398.70729852    
11 Aug 2024 03:23:41.838    11 Aug 2024 03:31:02.338      440.50038743    
11 Aug 2024 14:58:32.327    11 Aug 2024 15:00:07.264      94.937703910    
11 Aug 2024 16:30:33.050    11 Aug 2024 16:37:30.166      417.11675188    
12 Aug 2024 03:13:57.380    12 Aug 2024 03:21:19.470      442.09083281    
12 Aug 2024 16:20:44.547    12 Aug 2024 16:27:53.245      428.69781679    
13 Aug 2024 03:04:16.032    13 Aug 2024 03:11:33.272      437.23933843    
13 Aug 2024 16:10:57.704    13 Aug 2024 16:18:11.474      433.76973784    
14 Aug 2024 02:54:37.819    14 Aug 2024 03:01:43.733      425.91431405    
14 Aug 2024 04:32:04.739    14 Aug 2024 04:33:41.595      96.856184816    
14 Aug 2024 16:01:12.523    14 Aug 2024 16:08:24.851      432.32758425    
15 Aug 2024 02:45:02.919    15 Aug 2024 02:51:50.690      407.77143821    
15 Aug 2024 04:21:05.056    15 Aug 2024 04:24:57.940      232.88367038    
15 Aug 2024 15:51:29.159    15 Aug 2024 15:58:33.217      424.05866850    
15 Aug 2024 17:27:35.074    15 Aug 2024 17:30:23.862      168.78790181    
16 Aug 2024 02:35:31.724    16 Aug 2024 02:41:53.773      382.04831028    
16 Aug 2024 04:10:38.021    16 Aug 2024 04:15:41.548      303.52709221    
16 Aug 2024 15:41:47.945    16 Aug 2024 15:48:36.228      408.28270580    
16 Aug 2024 17:17:08.405    16 Aug 2024 17:21:27.494      259.08887048    
17 Aug 2024 02:26:04.972    17 Aug 2024 02:31:52.268      347.29557369    
17 Aug 2024 04:00:22.459    17 Aug 2024 04:06:13.564      351.10561734    
17 Aug 2024 15:32:09.485    17 Aug 2024 15:38:33.264      383.77980329    
17 Aug 2024 17:06:55.628    17 Aug 2024 17:12:13.958      318.33034374    
18 Aug 2024 02:16:44.096    18 Aug 2024 02:21:44.767      300.67098940    
18 Aug 2024 03:50:13.897    18 Aug 2024 03:56:38.440      384.54317988    
18 Aug 2024 15:22:34.852    18 Aug 2024 15:28:23.224      348.37256663    
18 Aug 2024 16:56:49.118    18 Aug 2024 17:02:50.893      361.77470394    
19 Aug 2024 02:07:32.404    19 Aug 2024 02:11:27.989      235.58524400    
19 Aug 2024 03:40:10.463    19 Aug 2024 03:46:58.030      407.56683731    
19 Aug 2024 15:13:06.170    19 Aug 2024 15:18:03.949      297.77899518    
19 Aug 2024 16:46:46.397    19 Aug 2024 16:53:20.788      394.39133451    
20 Aug 2024 01:58:42.507    20 Aug 2024 02:00:49.354      126.84747853    
20 Aug 2024 03:30:11.193    20 Aug 2024 03:37:13.287      422.09417472    
20 Aug 2024 15:03:48.797    20 Aug 2024 15:07:30.037      221.23953248    
20 Aug 2024 16:36:46.328    20 Aug 2024 16:43:44.786      418.45805577    
21 Aug 2024 03:20:15.553    21 Aug 2024 03:27:24.738      429.18502718    
21 Aug 2024 14:55:20.268    21 Aug 2024 14:56:03.907      43.639235047    
21 Aug 2024 16:26:48.329    21 Aug 2024 16:34:03.476      435.14760988    
22 Aug 2024 03:10:23.266    22 Aug 2024 03:17:32.663      429.39651737    
22 Aug 2024 16:16:52.105    22 Aug 2024 16:24:17.154      445.04841459    
23 Aug 2024 03:00:34.240    23 Aug 2024 03:07:37.165      422.92505560    
23 Aug 2024 16:06:57.556    23 Aug 2024 16:14:25.923      448.36745777    
24 Aug 2024 02:50:48.545    24 Aug 2024 02:57:38.188      409.64241164    
24 Aug 2024 04:27:41.728    24 Aug 2024 04:30:02.824      141.09536915    
24 Aug 2024 15:57:04.731    24 Aug 2024 16:04:29.733      445.00219960    
24 Aug 2024 17:33:41.251    24 Aug 2024 17:35:38.506      117.25498724    
25 Aug 2024 02:41:06.446    25 Aug 2024 02:47:35.493      389.04766284    
25 Aug 2024 04:16:46.595    25 Aug 2024 04:20:57.665      251.06952055    
25 Aug 2024 15:47:13.836    25 Aug 2024 15:54:28.370      434.53407940    
25 Aug 2024 17:22:52.746    25 Aug 2024 17:26:50.263      237.51751010    
26 Aug 2024 02:31:28.474    26 Aug 2024 02:37:28.574      360.10001069    
26 Aug 2024 04:06:14.478    26 Aug 2024 04:11:29.447      314.96868173    
26 Aug 2024 15:37:25.275    26 Aug 2024 15:44:21.417      416.14269165    
26 Aug 2024 17:12:27.679    26 Aug 2024 17:17:35.247      307.56896075    
27 Aug 2024 02:21:55.652    27 Aug 2024 02:27:16.439      320.78644149    
27 Aug 2024 03:55:52.442    27 Aug 2024 04:01:51.080      358.63780937    
27 Aug 2024 15:27:39.756    27 Aug 2024 15:34:08.143      388.38665915    
27 Aug 2024 17:02:10.847    27 Aug 2024 17:08:08.676      357.82947256    
28 Aug 2024 02:12:30.120    28 Aug 2024 02:16:56.980      266.86004890    
28 Aug 2024 03:45:36.918    28 Aug 2024 03:52:06.115      389.19707173    
28 Aug 2024 15:17:58.564    28 Aug 2024 15:23:47.232      348.66789859    
28 Aug 2024 16:51:58.608    28 Aug 2024 16:58:34.204      395.59558580    
29 Aug 2024 02:03:17.817    29 Aug 2024 02:06:24.289      186.47239683    
29 Aug 2024 03:35:26.317    29 Aug 2024 03:42:16.126      409.80872819    
29 Aug 2024 15:08:24.330    29 Aug 2024 15:13:16.011      291.68146489    
29 Aug 2024 16:41:49.432    29 Aug 2024 16:48:53.367      423.93429562    
30 Aug 2024 03:25:19.808    30 Aug 2024 03:32:21.939      422.13055647    
30 Aug 2024 14:59:04.397    30 Aug 2024 15:02:27.089      202.69206689    
30 Aug 2024 16:31:42.550    30 Aug 2024 16:39:06.939      444.38829540    
31 Aug 2024 03:15:16.938    31 Aug 2024 03:22:24.003      427.06488397    
31 Aug 2024 16:21:37.558    31 Aug 2024 16:29:15.321      457.76327660    
01 Sep 2024 03:05:17.491    01 Sep 2024 03:12:22.536      425.04502436    
01 Sep 2024 16:11:34.270    01 Sep 2024 16:19:18.693      464.42392400    
02 Sep 2024 02:55:21.434    02 Sep 2024 03:02:17.577      416.14290979    
02 Sep 2024 16:01:32.659    02 Sep 2024 16:09:17.070      464.41076430    
02 Sep 2024 17:38:38.854    02 Sep 2024 17:39:46.585      67.730655684    
03 Sep 2024 02:45:28.916    03 Sep 2024 02:52:08.991      400.07578429    
03 Sep 2024 04:21:38.597    03 Sep 2024 04:25:07.618      209.02099618    
03 Sep 2024 15:51:32.845    03 Sep 2024 15:59:10.313      457.46727954    
03 Sep 2024 17:27:25.075    03 Sep 2024 17:31:09.661      224.58595777    
04 Sep 2024 02:35:40.309    04 Sep 2024 02:41:56.422      376.11361071    
04 Sep 2024 04:10:49.435    04 Sep 2024 04:15:39.968      290.53285477    
04 Sep 2024 15:41:35.116    04 Sep 2024 15:48:58.113      442.99702761    
04 Sep 2024 17:16:48.884    04 Sep 2024 17:21:51.686      302.80162906    
05 Sep 2024 02:25:56.345    05 Sep 2024 02:31:39.158      342.81339089    
05 Sep 2024 04:00:14.417    05 Sep 2024 04:05:58.134      343.71694978    
05 Sep 2024 15:31:39.993    05 Sep 2024 15:38:39.921      419.92784544    
05 Sep 2024 17:06:22.548    05 Sep 2024 17:12:20.398      357.85020991    
06 Sep 2024 02:16:18.474    06 Sep 2024 02:21:15.777      297.30237366    
06 Sep 2024 03:49:47.371    06 Sep 2024 03:56:08.255      380.88408405    
06 Sep 2024 15:21:48.392    06 Sep 2024 15:28:14.781      386.38983616    
06 Sep 2024 16:56:01.386    06 Sep 2024 17:02:40.481      399.09503624    
07 Sep 2024 02:06:50.072    07 Sep 2024 02:10:42.930      232.85803087    
07 Sep 2024 03:39:25.971    07 Sep 2024 03:46:12.637      406.66589169    
07 Sep 2024 15:12:02.036    07 Sep 2024 15:17:40.929      338.89384365    
07 Sep 2024 16:45:43.557    07 Sep 2024 16:52:53.784      430.22684252    
08 Sep 2024 01:57:44.261    08 Sep 2024 01:59:47.527      123.26594400    
08 Sep 2024 03:29:09.071    08 Sep 2024 03:36:12.411      423.34004467    
08 Sep 2024 15:02:24.794    08 Sep 2024 15:06:54.443      269.64923929    
08 Sep 2024 16:35:28.149    08 Sep 2024 16:43:01.213      453.06383958    
09 Sep 2024 03:18:56.050    09 Sep 2024 03:26:08.188      432.13845677    
09 Sep 2024 14:53:10.826    09 Sep 2024 14:55:41.099      150.27299174    
09 Sep 2024 16:25:14.681    09 Sep 2024 16:33:03.247      468.56538652    
10 Sep 2024 03:08:46.584    10 Sep 2024 03:16:00.291      433.70678461    
10 Sep 2024 16:15:02.915    10 Sep 2024 16:23:00.115      477.20054921    
11 Sep 2024 02:58:40.555    11 Sep 2024 03:05:48.840      428.28545356    
11 Sep 2024 16:04:52.778    11 Sep 2024 16:12:51.875      479.09660989    
12 Sep 2024 02:48:38.022    12 Sep 2024 02:55:33.784      415.76244860    
12 Sep 2024 04:25:08.457    12 Sep 2024 04:28:15.463      187.00608497    
12 Sep 2024 15:54:44.346    12 Sep 2024 16:02:38.433      474.08625938    
12 Sep 2024 17:30:45.731    12 Sep 2024 17:34:21.467      215.73600137    
13 Sep 2024 02:38:39.244    13 Sep 2024 02:45:14.876      395.63201659    
13 Sep 2024 04:14:04.157    13 Sep 2024 04:18:46.206      282.04934617    
13 Sep 2024 15:44:37.846    13 Sep 2024 15:52:19.532      461.68577940    
13 Sep 2024 17:19:59.088    13 Sep 2024 17:24:58.780      299.69196132    
14 Sep 2024 02:28:44.762    14 Sep 2024 02:34:51.590      366.82734011    
14 Sep 2024 04:03:17.439    14 Sep 2024 04:08:59.296      341.85753992    
14 Sep 2024 15:34:33.711    14 Sep 2024 15:41:54.706      440.99437144    
14 Sep 2024 17:09:23.533    14 Sep 2024 17:15:21.344      357.81066923    
15 Sep 2024 02:18:55.621    15 Sep 2024 02:24:22.899      327.27873491    
15 Sep 2024 03:52:39.730    15 Sep 2024 03:59:03.266      383.53558785    
15 Sep 2024 15:24:32.698    15 Sep 2024 15:31:23.150      410.45193501    
15 Sep 2024 16:58:53.547    15 Sep 2024 17:05:34.675      401.12850408    
16 Sep 2024 02:09:14.012    16 Sep 2024 02:13:46.631      272.61871530    
16 Sep 2024 03:42:08.146    16 Sep 2024 03:49:00.965      412.81935013    
16 Sep 2024 15:14:36.183    16 Sep 2024 15:20:43.434      367.25153251    
16 Sep 2024 16:48:27.048    16 Sep 2024 16:55:40.846      433.79793906    
17 Sep 2024 01:59:46.037    17 Sep 2024 02:02:56.703      190.66607505    
17 Sep 2024 03:31:41.316    17 Sep 2024 03:38:53.731      432.41545530    
17 Sep 2024 15:04:47.014    17 Sep 2024 15:09:52.641      305.62659771    
17 Sep 2024 16:38:03.023    17 Sep 2024 16:45:40.855      457.83172071    
18 Sep 2024 03:21:18.504    18 Sep 2024 03:28:42.277      443.77274414    
18 Sep 2024 14:55:13.324    18 Sep 2024 14:58:42.561      209.23741241    
18 Sep 2024 16:27:40.932    18 Sep 2024 16:35:35.224      474.29249443    
19 Sep 2024 03:10:59.310    19 Sep 2024 03:18:26.982      447.67169327    
19 Sep 2024 16:17:20.495    19 Sep 2024 16:25:24.209      483.71395308    
20 Sep 2024 03:00:43.554    20 Sep 2024 03:08:08.011      444.45712769    
20 Sep 2024 16:07:01.613    20 Sep 2024 16:15:07.883      486.26977777    
21 Sep 2024 02:50:31.238    21 Sep 2024 02:57:45.359      434.12075874    
21 Sep 2024 04:27:10.112    21 Sep 2024 04:30:20.247      190.13501495    
21 Sep 2024 15:56:44.336    21 Sep 2024 16:04:46.167      481.83088991    
21 Sep 2024 17:32:51.867    21 Sep 2024 17:36:18.288      206.42120421    
22 Sep 2024 02:40:22.550    22 Sep 2024 02:47:18.839      416.28929239    
22 Sep 2024 04:15:54.863    22 Sep 2024 04:20:44.129      289.26659919    
22 Sep 2024 15:46:28.870    22 Sep 2024 15:54:18.821      469.95078876    
22 Sep 2024 17:21:54.519    22 Sep 2024 17:26:49.174      294.65579716    
23 Sep 2024 02:30:17.919    23 Sep 2024 02:36:48.027      390.10795337    
23 Sep 2024 04:04:57.926    23 Sep 2024 04:10:49.474      351.54782915    
23 Sep 2024 15:36:15.621    23 Sep 2024 15:43:45.395      449.77349080    
23 Sep 2024 17:11:09.286    23 Sep 2024 17:17:03.956      354.66938862    
24 Sep 2024 02:20:18.176    24 Sep 2024 02:26:12.103      353.92685027    
24 Sep 2024 03:54:10.239    24 Sep 2024 04:00:45.293      395.05385323    
24 Sep 2024 15:26:05.309    24 Sep 2024 15:33:05.117      419.80799942    
24 Sep 2024 17:00:29.875    24 Sep 2024 17:07:08.918      399.04240847    
25 Sep 2024 02:10:24.975    25 Sep 2024 02:15:29.423      304.44808211    
25 Sep 2024 03:43:28.780    25 Sep 2024 03:50:34.562      425.78147744    
25 Sep 2024 15:15:59.237    25 Sep 2024 15:22:16.623      377.38595061    
25 Sep 2024 16:49:54.011    25 Sep 2024 16:57:06.322      432.31169027    
26 Sep 2024 02:00:42.300    26 Sep 2024 02:04:36.020      233.71935252    
26 Sep 2024 03:32:52.119    26 Sep 2024 03:40:18.672      446.55309581    
26 Sep 2024 15:06:00.061    26 Sep 2024 15:11:17.181      317.12004208    
26 Sep 2024 16:39:20.603    26 Sep 2024 16:46:57.241      456.63810197    
27 Sep 2024 01:51:27.971    27 Sep 2024 01:53:14.085      106.11435981    
27 Sep 2024 03:22:19.481    27 Sep 2024 03:29:58.363      458.88242160    
27 Sep 2024 14:56:15.012    27 Sep 2024 14:59:59.472      224.45972190    
27 Sep 2024 16:28:49.074    27 Sep 2024 16:36:42.226      473.15202680    
28 Sep 2024 03:11:50.441    28 Sep 2024 03:19:34.033      463.59263764    
28 Sep 2024 16:18:19.128    28 Sep 2024 16:26:21.546      482.41800922    
29 Sep 2024 03:01:24.798    29 Sep 2024 03:09:05.859      461.06155319    
29 Sep 2024 16:07:50.654    29 Sep 2024 16:15:55.273      484.61845557    
30 Sep 2024 02:51:02.531    30 Sep 2024 02:58:33.844      451.31258927    
30 Sep 2024 04:27:38.265    30 Sep 2024 04:31:11.271      213.00561674    
30 Sep 2024 15:57:23.701    30 Sep 2024 16:05:23.315      479.61472906    
30 Sep 2024 17:33:34.745    30 Sep 2024 17:36:49.784      195.03909907    
01 Oct 2024 02:40:43.800    01 Oct 2024 02:47:57.813      434.01260799    
01 Oct 2024 04:16:15.386    01 Oct 2024 04:21:22.880      307.49352080    
01 Oct 2024 15:46:58.481    01 Oct 2024 15:54:45.410      466.92923944    
01 Oct 2024 17:22:25.582    01 Oct 2024 17:27:12.410      286.82766559    
02 Oct 2024 02:30:28.995    02 Oct 2024 02:37:17.367      408.37250710    
02 Oct 2024 04:05:09.049    02 Oct 2024 04:11:17.463      368.41375463    
02 Oct 2024 15:36:35.425    02 Oct 2024 15:44:01.066      445.64093646    
02 Oct 2024 17:11:29.544    02 Oct 2024 17:17:17.495      347.95167429    
03 Oct 2024 02:20:18.871    03 Oct 2024 02:26:31.745      372.87432879    
03 Oct 2024 03:54:11.503    03 Oct 2024 04:01:02.704      411.20159965    
03 Oct 2024 15:26:15.313    03 Oct 2024 15:33:09.440      414.12736299    
03 Oct 2024 17:00:39.507    03 Oct 2024 17:07:12.144      392.63730749    
04 Oct 2024 02:10:14.913    04 Oct 2024 02:15:39.462      324.54868283    
04 Oct 2024 03:43:19.963    04 Oct 2024 03:50:41.324      441.36070136    
04 Oct 2024 15:15:59.584    04 Oct 2024 15:22:09.013      369.42986290    
04 Oct 2024 16:49:53.009    04 Oct 2024 16:56:58.794      425.78532568    
05 Oct 2024 02:00:20.523    05 Oct 2024 02:04:37.118      256.59491618    
05 Oct 2024 03:32:33.076    05 Oct 2024 03:40:14.626      461.54947425    
05 Oct 2024 15:05:51.287    05 Oct 2024 15:10:56.653      305.36614317    
05 Oct 2024 16:39:08.894    05 Oct 2024 16:46:38.576      449.68205786    
06 Oct 2024 01:50:48.149    06 Oct 2024 01:53:12.269      144.12030182    
06 Oct 2024 03:21:50.100    06 Oct 2024 03:29:43.308      473.20787039    
06 Oct 2024 14:55:59.467    06 Oct 2024 14:59:23.216      203.74929530    
06 Oct 2024 16:28:26.560    06 Oct 2024 16:36:12.063      465.50256807    
07 Oct 2024 03:11:10.626    07 Oct 2024 03:19:07.742      477.11593736    
07 Oct 2024 16:17:45.705    07 Oct 2024 16:25:39.520      473.81516914    
08 Oct 2024 03:00:34.470    08 Oct 2024 03:08:28.088      473.61782938    
08 Oct 2024 04:38:49.798    08 Oct 2024 04:39:39.764      49.966736371    
08 Oct 2024 16:07:06.231    08 Oct 2024 16:15:01.006      474.77502645    
09 Oct 2024 02:50:01.625    09 Oct 2024 02:57:44.327      462.70186189    
09 Oct 2024 04:26:25.206    09 Oct 2024 04:30:30.782      245.57647080    
09 Oct 2024 15:56:28.217    09 Oct 2024 16:04:16.399      468.18185253    
09 Oct 2024 17:32:38.823    09 Oct 2024 17:35:44.016      185.19354451    
10 Oct 2024 02:39:32.275    10 Oct 2024 02:46:56.264      443.98866155    
10 Oct 2024 04:14:55.395    10 Oct 2024 04:20:26.278      330.88345220    
10 Oct 2024 15:45:51.931    10 Oct 2024 15:53:25.377      453.44578814    
10 Oct 2024 17:21:16.695    10 Oct 2024 17:25:55.625      278.93066306    
11 Oct 2024 02:29:06.847    11 Oct 2024 02:36:03.464      416.61692119    
11 Oct 2024 04:03:39.465    11 Oct 2024 04:10:07.074      387.60863424    
11 Oct 2024 15:35:17.905    11 Oct 2024 15:42:27.348      429.44291906    
11 Oct 2024 17:10:08.381    11 Oct 2024 17:15:48.530      340.14911527    
12 Oct 2024 02:18:46.163    12 Oct 2024 02:25:05.100      378.93780959    
12 Oct 2024 03:52:31.495    12 Oct 2024 03:59:39.021      427.52610154    
12 Oct 2024 15:24:47.115    12 Oct 2024 15:31:21.271      394.15564220    
12 Oct 2024 16:59:06.129    12 Oct 2024 17:05:30.466      384.33708942    
13 Oct 2024 02:08:31.851    13 Oct 2024 02:13:59.548      327.69737482    
13 Oct 2024 03:41:29.130    13 Oct 2024 03:49:04.417      455.28689695    
13 Oct 2024 15:14:21.450    13 Oct 2024 15:20:05.178      343.72818363    
13 Oct 2024 16:48:07.361    13 Oct 2024 16:55:03.992      416.63151293    
14 Oct 2024 01:58:27.735    14 Oct 2024 02:02:42.989      255.25352113    
14 Oct 2024 03:30:31.180    14 Oct 2024 03:38:24.403      473.22316684    
14 Oct 2024 15:04:05.317    14 Oct 2024 15:08:34.570      269.25242994    
14 Oct 2024 16:37:10.892    14 Oct 2024 16:44:30.270      439.37876840    
15 Oct 2024 01:48:49.166    15 Oct 2024 01:51:00.079      130.91285862    
15 Oct 2024 03:19:36.988    15 Oct 2024 03:27:39.594      482.60645745    
15 Oct 2024 14:54:16.792    15 Oct 2024 14:56:31.271      134.47928654    
15 Oct 2024 16:26:16.121    15 Oct 2024 16:33:49.873      453.75207702    
16 Oct 2024 03:08:46.203    16 Oct 2024 03:16:50.306      484.10295218    
16 Oct 2024 16:15:22.765    16 Oct 2024 16:23:03.045      460.28009495    
17 Oct 2024 02:57:58.691    17 Oct 2024 03:05:56.647      477.95587446    
17 Oct 2024 04:35:23.796    17 Oct 2024 04:37:52.875      149.07957920    
17 Oct 2024 16:04:30.767    17 Oct 2024 16:12:09.807      459.03992836    
18 Oct 2024 02:47:14.504    18 Oct 2024 02:54:58.543      464.03910443    
18 Oct 2024 04:23:18.388    18 Oct 2024 04:27:58.614      280.22574788    
18 Oct 2024 15:53:40.268    18 Oct 2024 16:01:09.967      449.69848335    
18 Oct 2024 17:29:42.946    18 Oct 2024 17:32:49.199      186.25276603    
19 Oct 2024 02:36:33.907    19 Oct 2024 02:43:55.722      441.81443086    
19 Oct 2024 04:11:40.799    19 Oct 2024 04:17:35.464      354.66484479    
19 Oct 2024 15:42:51.654    19 Oct 2024 15:50:03.092      431.43839738    
19 Oct 2024 17:18:08.227    19 Oct 2024 17:22:45.413      277.18640860    
20 Oct 2024 02:25:57.462    20 Oct 2024 02:32:47.621      410.15913711    
20 Oct 2024 04:00:14.558    20 Oct 2024 04:06:59.824      405.26592694    
20 Oct 2024 15:32:05.666    20 Oct 2024 15:38:48.385      402.71899503    
20 Oct 2024 17:06:46.704    20 Oct 2024 17:12:23.096      336.39191722    
21 Oct 2024 02:15:26.252    21 Oct 2024 02:21:33.167      366.91505369    
21 Oct 2024 03:48:55.361    21 Oct 2024 03:56:15.937      440.57634948    
21 Oct 2024 15:21:23.716    21 Oct 2024 15:27:24.375      360.65905576    
21 Oct 2024 16:55:30.978    21 Oct 2024 17:01:49.646      378.66762805    
22 Oct 2024 02:05:02.530    22 Oct 2024 02:10:10.122      307.59249525    
22 Oct 2024 03:37:41.322    22 Oct 2024 03:45:25.648      464.32562030    
22 Oct 2024 15:10:48.807    22 Oct 2024 15:15:47.990      299.18304548    
22 Oct 2024 16:44:18.571    22 Oct 2024 16:51:07.536      408.96560953    
23 Oct 2024 01:54:52.356    23 Oct 2024 01:58:32.451      220.09552591    
23 Oct 2024 03:26:31.458    23 Oct 2024 03:34:29.907      478.44911416    
